2021-05-24 08:19:33,488 INFO    SenderThread:25197 [sender.py:send_request_defer():217] handle sender defer: 3
2021-05-24 08:19:33,488 INFO    SenderThread:25197 [sender.py:send_request_defer():253] send defer: 4
2021-05-24 08:19:33,489 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: defer
2021-05-24 08:19:33,489 INFO    HandlerThread:25197 [handler.py:handle_request_defer():115] handle defer: 4
2021-05-24 08:19:33,489 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:33,489 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: defer
2021-05-24 08:19:33,489 INFO    SenderThread:25197 [sender.py:send_request_defer():217] handle sender defer: 4
2021-05-24 08:19:33,645 INFO    SenderThread:25197 [sender.py:send_request_defer():253] send defer: 5
2021-05-24 08:19:33,650 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: defer
2021-05-24 08:19:33,651 INFO    HandlerThread:25197 [handler.py:handle_request_defer():115] handle defer: 5
2021-05-24 08:19:33,657 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:33,657 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: defer
2021-05-24 08:19:33,657 INFO    SenderThread:25197 [sender.py:send_request_defer():217] handle sender defer: 5
2021-05-24 08:19:33,657 INFO    SenderThread:25197 [sender.py:send_request_defer():253] send defer: 6
2021-05-24 08:19:33,658 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: defer
2021-05-24 08:19:33,658 INFO    HandlerThread:25197 [handler.py:handle_request_defer():115] handle defer: 6
2021-05-24 08:19:33,658 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:33,659 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: defer
2021-05-24 08:19:33,659 INFO    SenderThread:25197 [sender.py:send_request_defer():217] handle sender defer: 6
2021-05-24 08:19:35,473 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:41,970 INFO    SenderThread:25197 [sender.py:send_request_defer():253] send defer: 7
2021-05-24 08:19:41,970 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:41,970 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:19:41,971 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: defer
2021-05-24 08:19:41,971 INFO    HandlerThread:25197 [handler.py:handle_request_defer():115] handle defer: 7
2021-05-24 08:19:41,971 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:41,972 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: defer
2021-05-24 08:19:41,972 INFO    SenderThread:25197 [sender.py:send_request_defer():217] handle sender defer: 7
2021-05-24 08:19:41,972 INFO    SenderThread:25197 [sender.py:send_request_defer():253] send defer: 8
2021-05-24 08:19:41,973 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: defer
2021-05-24 08:19:41,973 INFO    HandlerThread:25197 [handler.py:handle_request_defer():115] handle defer: 8
2021-05-24 08:19:41,973 DEBUG   SenderThread:25197 [sender.py:send():122] send: final
2021-05-24 08:19:41,973 DEBUG   SenderThread:25197 [sender.py:send():122] send: footer
2021-05-24 08:19:41,974 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:41,974 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: defer
2021-05-24 08:19:41,974 INFO    SenderThread:25197 [sender.py:send_request_defer():217] handle sender defer: 8
2021-05-24 08:19:43,974 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:43,975 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:43,975 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:19:45,980 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:45,980 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:45,980 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:19:47,984 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:47,984 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:47,985 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:19:49,989 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:49,990 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:49,990 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:19:51,995 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:51,995 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:51,995 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:19:53,998 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:53,998 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:53,998 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:19:56,002 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:56,002 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:56,002 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:19:58,006 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:19:58,006 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:19:58,006 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:00,010 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:00,010 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:00,010 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:02,015 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:02,015 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:02,015 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
